id_to_hoc,id_mon,ma_mon,ten_mon,ten_mon_eg,so_tc,so_tc_so,is_vuot,nhom_to,to,lop,ds_lop,ds_khoa,is_kdk,sl_dk,sl_cp,sl_cl,tkb,is_hl,enable,hauk,is_dk,gc_enable,is_rot,is_ctdt,is_chctdt,is_kg_lt,thu,tbd,so_tiet,is_kg_huy_kqdk,is_kg_xet_trungtkb
-7028214302337084648,-5997336390795036376,833054,,                              ,3,3.0,False,03,,DQK1213,['DQK1213'],['QDQK'],False,85,90,5,"Thứ 2,từ 09:00 đến 11:30,Ph 1.C105,GV Nguyễn Thị Ngọc Huyền,24/03/25 đến 19/05/25<hr>Thứ 4,từ 07:00 đến 08:40,Ph 1.C104,GV Nguyễn Thị Ngọc Huyền,26/03/25 đến 21/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5550613104625022445,-6716434134625785592,833056,,                              ,3,3.0,False,03,,DQK1233,['DQK1233'],['QDQK'],False,11,90,79,"Thứ 6,từ 13:00 đến 15:50,Ph 1.C102,GV Nguyễn Thị Túy Lan,17/01/25 <hr>Thứ 6,từ 13:00 đến 15:50,Ph 1.C102,GV Nguyễn Thị Túy Lan,14/02/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8498473588460359105,-7381393710424539683,833058,,                              ,3,3.0,False,03,,DQK1233,['DQK1233'],['QDQK'],False,26,90,64,"Thứ 5,từ 07:00 đến 09:50,Ph 1.C002,GV Nguyễn Thị Thùy Linh,16/01/25 <hr>Thứ 5,từ 07:00 đến 09:50,Ph 1.C002,GV Nguyễn Thị Thùy Linh,13/02/25 đến 15/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8303897180411424952,-7448626290203337139,833101,,                              ,3,3.0,False,03,,DQK1223,['DQK1223'],['QDQK'],False,25,90,65,"Thứ 2,từ 07:00 đến 08:40,Ph C.C107,GV Nguyễn Trần Hà My,13/01/25 <hr>Thứ 2,từ 07:00 đến 08:40,Ph C.C107,GV Nguyễn Trần Hà My,10/02/25 đến 03/03/25<hr>Thứ 2,từ 07:00 đến 08:40,Ph C.C107,GV Nguyễn Trần Hà My,31/03/25 đến 05/05/25<hr>Thứ 4,từ 07:00 đến 08:40,Ph C.C107,GV Nguyễn Trần Hà My,15/01/25 <hr>Thứ 4,từ 07:00 đến 08:40,Ph C.C107,GV Nguyễn Trần Hà My,12/02/25 đến 05/03/25<hr>Thứ 4,từ 07:00 đến 08:40,Ph C.C107,GV Nguyễn Trần Hà My,02/04/25 đến 07/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8598942825206536531,-5500582464894417908,833303,,,2,2.0,False,03,,DQK1213,['DQK1213'],['QDQK'],False,86,90,4,"Thứ 4,từ 09:50 đến 11:30,Ph 1.C105,GV Ngô Hữu Khánh Linh,26/03/25 đến 14/05/25<hr>Thứ 5,từ 09:50 đến 11:30,Ph 1.C002,GV Ngô Hữu Khánh Linh,27/03/25 đến 15/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6415792608534746098,-6677652264197570134,833304,,,3,3.0,False,03,,DQK1213,['DQK1213'],['QDQK'],False,60,90,30,"Thứ 4,từ 15:00 đến 17:30,Ph 2.B204,GV Ngô Thị Phương Thảo,26/03/25 đến 21/05/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph 1.A101,GV Ngô Thị Phương Thảo,28/03/25 đến 23/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6557538148401548217,-6006890012849677607,833311,,,3,3.0,False,03,,DQK1243,['DQK1243'],['QDQK'],False,90,90,0,"Thứ 5,từ 13:00 đến 15:50,Ph 2.B303,GV Bùi Thiện Đức Thịnh,26/12/24 đến 16/01/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph 2.B303,GV Bùi Thiện Đức Thịnh,13/02/25 đến 13/03/25<hr>Thứ 6,từ 15:50 đến 17:30,Ph 2.B203,GV Bùi Thiện Đức Thịnh,27/12/24 đến 17/01/25<hr>Thứ 6,từ 15:50 đến 17:30,Ph 2.B203,GV Bùi Thiện Đức Thịnh,14/02/25 đến 14/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7934202694652563267,-6131478655507769179,833313,,,2,2.0,False,03,,DQK1213,['DQK1213'],['QDQK'],False,90,90,0,"Thứ 2,từ 13:00 đến 14:40,Ph 1.C102,GV Lê Đỗ Thiên Trúc,24/03/25 đến 12/05/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph 1.C103,GV Lê Đỗ Thiên Trúc,28/03/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8657932348501978782,-7212970470458646407,833320,,,2,2.0,False,03,,DQK1233,['DQK1233'],['QDQK'],False,8,90,82,"Thứ 3,từ 13:00 đến 14:40,Ph 1.A101,GV Lê Đình Nghi,14/01/25 <hr>Thứ 3,từ 13:00 đến 14:40,Ph 1.A101,GV Lê Đình Nghi,11/02/25 đến 13/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5717172324251648022,-7286090609500219112,833401,,,4,4.0,False,03,,DQK1233,['DQK1233'],['QDQK'],False,7,90,83,"Thứ 3,từ 07:50 đến 11:30,Ph 1.C103,GV Nguyễn Thị Tuyết Nga,14/01/25 <hr>Thứ 3,từ 07:50 đến 11:30,Ph 1.C103,GV Nguyễn Thị Tuyết Nga,11/02/25 đến 13/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5203854490112034525,-6097215070052536999,835065,,                              ,3,3.0,False,03,,DVI1221,['DVI1221'],['VDVI'],False,85,85,0,"Thứ 2,từ 09:00 đến 11:30,Ph C.E301,GV Nguyễn Văn Hợp,13/01/25 <hr>Thứ 2,từ 09:00 đến 11:30,Ph C.E301,GV Nguyễn Văn Hợp,10/02/25 đến 03/03/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph C.E301,GV Nguyễn Văn Hợp,17/03/25 đến 31/03/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph C.E301,GV Nguyễn Văn Hợp,05/05/25 <hr>Thứ 4,từ 09:50 đến 11:30,Ph C.A016,GV Nguyễn Văn Hợp,15/01/25 <hr>Thứ 4,từ 09:50 đến 11:30,Ph C.A016,GV Nguyễn Văn Hợp,12/02/25 đến 05/03/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph C.A016,GV Nguyễn Văn Hợp,19/03/25 đến 02/04/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph C.A016,GV Nguyễn Văn Hợp,07/05/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8408907243819531518,-7393026334577422840,835111,,                              ,3,3.0,False,03,,DVI1231,['DVI1231'],['VDVI'],False,1,45,44,"Thứ 4,từ 09:00 đến 11:30,Ph C.E605,GV Tạ Quang Trung,15/01/25 <hr>Thứ 4,từ 09:00 đến 11:30,Ph C.E605,GV Tạ Quang Trung,12/02/25 đến 14/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8247517323700711672,-8205613924067360903,835314,,,3,3.0,False,03,,DVI1231,['DVI1231'],['VDVI'],False,13,60,47,"Thứ 4,từ 13:00 đến 15:50,Ph C.A505,GV Nguyễn Văn Hợp,15/01/25 <hr>Thứ 4,từ 13:00 đến 15:50,Ph C.A505,GV Nguyễn Văn Hợp,12/02/25 đến 14/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5405998595890874856,-7946413712674508124,835326,,,3,3.0,False,03,,DVI1221,['DVI1221'],['VDVI'],False,56,56,0,"Thứ 2,từ 07:00 đến 08:40,Ph C.A509,GV Võ Châu Loan,13/01/25 <hr>Thứ 2,từ 07:00 đến 08:40,Ph C.A509,GV Võ Châu Loan,10/02/25 đến 03/03/25<hr>Thứ 2,từ 07:00 đến 08:40,Ph C.A509,GV Võ Châu Loan,17/03/25 đến 31/03/25<hr>Thứ 2,từ 07:00 đến 08:40,Ph C.A509,GV Võ Châu Loan,05/05/25 <hr>Thứ 3,từ 07:00 đến 09:50,Ph C.A510,GV Võ Châu Loan,14/01/25 <hr>Thứ 3,từ 07:00 đến 09:50,Ph C.A510,GV Võ Châu Loan,11/02/25 đến 04/03/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph C.A510,GV Võ Châu Loan,18/03/25 đến 01/04/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph C.A510,GV Võ Châu Loan,06/05/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7997604541530339703,-4960843162272562058,835402,,,2,2.0,False,03,,DVI1221,['DVI1221'],['VDVI'],False,83,85,2,"Thứ 2,từ 13:00 đến 15:50,Ph C.A016,GV Đỗ Thị Ngọc Uyển,13/01/25 <hr>Thứ 2,từ 13:00 đến 15:50,Ph C.A016,GV Đỗ Thị Ngọc Uyển,10/02/25 đến 03/03/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.A016,GV Đỗ Thị Ngọc Uyển,17/03/25 đến 31/03/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.A016,GV Đỗ Thị Ngọc Uyển,05/05/25 đến 12/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8266704145477206409,-4979864904866952458,838301,,,3,3.0,False,03,,DAN1242,['DAN1242'],['NN'],False,61,65,4,"Thứ 3,từ 15:50 đến 17:30,Ph 1.A102,GV Đặng Ngọc Bảo Hiền,07/01/25 đến 14/01/25<hr>Thứ 3,từ 15:50 đến 17:30,Ph 1.A102,GV Đặng Ngọc Bảo Hiền,11/02/25 đến 25/03/25<hr>Thứ 4,từ 15:00 đến 17:30,Ph 1.A303,GV Đặng Ngọc Bảo Hiền,08/01/25 đến 15/01/25<hr>Thứ 4,từ 15:00 đến 17:30,Ph 1.A303,GV Đặng Ngọc Bảo Hiền,12/02/25 đến 26/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5888206165560036672,-8175932143777979800,838304,,,3,3.0,False,03,,DAN1223,['DAN1223'],['NN'],False,53,61,8,"Thứ 3,từ 13:00 đến 14:40,Ph C.A505,GV Lê Thị Thanh Hà,18/02/25 đến 29/04/25<hr>Thứ 4,từ 07:00 đến 08:40,Ph 1.C101,GV Lê Thị Thanh Hà,19/02/25 đến 30/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6624524492594987844,-8011839321977637191,838309,,,2,2.0,False,03,,DAN1233,['DAN1233'],['NN'],False,10,90,80,"Thứ 3,từ 13:00 đến 15:50,Ph 1.C103,GV Nguyễn Thị Hà,14/01/25 <hr>Thứ 3,từ 13:00 đến 15:50,Ph 1.C103,GV Nguyễn Thị Hà,11/02/25 <hr>Thứ 3,từ 13:00 đến 15:50,Ph 1.C103,GV Nguyễn Thị Hà,04/03/25 đến 22/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5936363326149552316,-6337639292212138994,838401,,,3,3.0,False,03,,DAN1223,['DAN1223'],['NN'],False,60,60,0,"Thứ 3,từ 07:50 đến 09:50,Ph 2.B110,GV Lê Thị Vân,18/02/25 đến 29/04/25<hr>Thứ 3,từ 09:50 đến 11:30,Ph 2.B110,GV Lê Thị Vân,18/02/25 đến 29/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7391952772088702453,-8161465253141578564,838404,,,3,3.0,False,03,,DAN1233,['DAN1233'],['NN'],False,23,60,37,"Thứ 4,từ 13:00 đến 14:40,Ph C.A304,GV Nguyễn Trịnh Tố Anh,15/01/25 <hr>Thứ 4,từ 13:00 đến 14:40,Ph C.A304,GV Nguyễn Trịnh Tố Anh,12/02/25 <hr>Thứ 4,từ 13:00 đến 14:40,Ph C.A304,GV Nguyễn Trịnh Tố Anh,05/03/25 đến 30/04/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph 1.A102,GV Nguyễn Trịnh Tố Anh,17/01/25 <hr>Thứ 6,từ 13:00 đến 14:40,Ph 1.A102,GV Nguyễn Trịnh Tố Anh,14/02/25 <hr>Thứ 6,từ 13:00 đến 14:40,Ph 1.A102,GV Nguyễn Trịnh Tố Anh,07/03/25 đến 02/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6684217273678642197,-6607682517010272171,841414,,,3,3.0,False,03,,DCT1223,['DCT1223'],['CTCT'],False,73,120,47,"Thứ 5,từ 15:00 đến 17:30,Ph C.C102,GV Nguyễn Hòa,16/01/25 <hr>Thứ 5,từ 15:00 đến 17:30,Ph C.C102,GV Nguyễn Hòa,13/02/25 đến 15/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6272314568304234328,-8909645587356791138,842056,,                              ,3,3.0,False,03,,DTN1223,['DTN1223'],['TETN'],False,100,100,0,"Thứ 3,từ 09:00 đến 11:30,Ph 2.A104,GV Hoàng Tuấn Minh,14/01/25 <hr>Thứ 3,từ 09:00 đến 11:30,Ph 2.A104,GV Hoàng Tuấn Minh,11/02/25 đến 01/04/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph 2.B303,GV Hoàng Tuấn Minh,15/01/25 <hr>Thứ 4,từ 09:50 đến 11:30,Ph 2.B303,GV Hoàng Tuấn Minh,12/02/25 đến 02/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8424208190704398645,-7149989743307211167,842110,,                              ,3,3.0,False,03,,DTN1223,['DTN1223'],['TETN'],False,90,100,10,"Thứ 2,từ 07:00 đến 09:50,Ph 1.B001,GV Văn Thị Thái Thu,10/02/25 đến 07/04/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph 1.B001,GV Văn Thị Thái Thu,14/02/25 đến 11/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7227929847914755106,-7947470057025887456,842112,,                              ,3,3.0,False,03,,DTN1223,['DTN1223'],['TETN'],False,100,100,0,"Thứ 4,từ 13:00 đến 14:40,Ph 2.A202,GV Nguyễn Thành Công,15/01/25 <hr>Thứ 4,từ 13:00 đến 14:40,Ph 2.A202,GV Nguyễn Thành Công,12/02/25 đến 02/04/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph 2.A202,GV Nguyễn Thành Công,17/01/25 <hr>Thứ 6,từ 07:00 đến 09:50,Ph 2.A202,GV Nguyễn Thành Công,14/02/25 đến 04/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5719243676184157709,-5936502004548656319,842117,,                              ,2,2.0,False,03,,DTN1213,['DTN1213'],['TETN'],False,78,115,37,"Thứ 4,từ 13:00 đến 14:40,Ph 2.A202,GV Nguyễn Khanh Tuấn,09/04/25 đến 14/05/25<hr>Thứ 6,từ 09:00 đến 11:30,Ph 2.B004,GV Nguyễn Khanh Tuấn,11/04/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7382359018093636931,-4811598779295126310,842118,,                              ,3,3.0,False,03,,DTN1213,['DTN1213'],['TETN'],False,72,115,43,"Thứ 2,từ 13:00 đến 15:50,Ph 1.A202,GV Phạm Thị Vân Trinh,07/04/25 đến 05/05/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.C102,GV Phạm Thị Vân Trinh,09/04/25 đến 07/05/25<hr>Thứ 6,từ 13:00 đến 15:50,Ph 2.A202,GV Phạm Thị Vân Trinh,11/04/25 đến 09/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8400911652041638130,-5955158627040645844,842301,,,3,3.0,False,03,,DTN1233,['DTN1233'],['TE'],False,85,100,15,"Thứ 5,từ 07:00 đến 09:50,Ph 1.C004,GV Hồ Xuân Hữu,16/01/25 <hr>Thứ 5,từ 07:00 đến 09:50,Ph 1.C004,GV Hồ Xuân Hữu,13/02/25 đến 15/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8706772917282994751,-6882411272621068774,842401,,,3,3.0,False,03,,DTN1223,['DTN1223'],['TE'],False,98,100,2,"Thứ 3,từ 07:00 đến 08:40,Ph 2.A202,GV Phạm Thị Vân Trinh,14/01/25 <hr>Thứ 3,từ 07:00 đến 08:40,Ph 2.A202,GV Phạm Thị Vân Trinh,11/02/25 đến 01/04/25<hr>Thứ 4,từ 07:00 đến 09:50,Ph 2.B303,GV Phạm Thị Vân Trinh,15/01/25 <hr>Thứ 4,từ 07:00 đến 09:50,Ph 2.B303,GV Phạm Thị Vân Trinh,12/02/25 đến 02/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6643831776962449898,-5378576815623025133,847409,,,2,2.0,False,03,,DNA1221,['DNA1221'],['NT'],False,3,3,0,"Thứ 2,từ 13:00 đến 15:50,Ph C.A104B,GV Hoàng Anh Thiên,13/01/25 <hr>Thứ 2,từ 13:00 đến 15:50,Ph C.A104B,GV Hoàng Anh Thiên,10/02/25 đến 31/03/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.A104B,GV Hoàng Anh Thiên,14/04/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5571605056660198238,-6327864210985963525,854003,,                              ,3,3.0,False,03,,DVI1221,['DVI1221'],['VDQT'],False,85,85,0,"Thứ 3,từ 07:00 đến 09:50,Ph C.A016,GV Nguyễn Thị Phương Duyên,14/01/25 <hr>Thứ 3,từ 07:00 đến 09:50,Ph C.A016,GV Nguyễn Thị Phương Duyên,11/02/25 đến 04/03/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph C.A016,GV Nguyễn Thị Phương Duyên,18/03/25 đến 01/04/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph C.A016,GV Nguyễn Thị Phương Duyên,06/05/25 <hr>Thứ 5,từ 07:00 đến 08:40,Ph C.A016,GV Nguyễn Thị Phương Duyên,16/01/25 <hr>Thứ 5,từ 07:00 đến 08:40,Ph C.A016,GV Nguyễn Thị Phương Duyên,13/02/25 đến 06/03/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.A016,GV Nguyễn Thị Phương Duyên,20/03/25 đến 03/04/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.A016,GV Nguyễn Thị Phương Duyên,08/05/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-4872543224827523065,-5357149975685333769,854016,,,4,4.0,False,03,,DQT1221,['DQT1221'],['VDQT'],False,45,45,0,"Thứ 5,từ 09:00 đến 11:30,Ph 2.A001,GV Trần Thị Cúc,16/01/25 <hr>Thứ 5,từ 09:00 đến 11:30,Ph 2.A001,GV Trần Thị Cúc,13/02/25 <hr>Thứ 5,từ 09:00 đến 11:30,Ph 2.A001,GV Trần Thị Cúc,27/02/25 đến 01/05/25<hr>Thứ 6,từ 07:00 đến 08:40,Ph 2.A001,GV Trần Thị Cúc,17/01/25 <hr>Thứ 6,từ 07:00 đến 08:40,Ph 2.A001,GV Trần Thị Cúc,14/02/25 <hr>Thứ 6,từ 07:00 đến 08:40,Ph 2.A001,GV Trần Thị Cúc,28/02/25 đến 02/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5046266937432694372,-6190937056407779993,854408,,,3,3.0,False,03,,DQT1221,['DQT1221'],['VDQT'],False,44,44,0,"Thứ 5,từ 13:00 đến 14:40,Ph C.A509,GV Hồ Văn Bình,16/01/25 <hr>Thứ 5,từ 15:50 đến 17:30,Ph C.A508,GV Hồ Văn Bình,16/01/25 <hr>Thứ 5,từ 13:00 đến 14:40,Ph C.A509,GV Hồ Văn Bình,13/02/25 <hr>Thứ 5,từ 15:50 đến 17:30,Ph C.A508,GV Hồ Văn Bình,13/02/25 <hr>Thứ 5,từ 13:00 đến 14:40,Ph C.A509,GV Hồ Văn Bình,27/02/25 đến 24/04/25<hr>Thứ 5,từ 15:50 đến 17:30,Ph C.A508,GV Hồ Văn Bình,27/02/25 đến 24/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-4669492671928241418,-7231011755337197019,857416,,,3,3.0,False,03,,DDL1221,['DDL1221'],['VD'],False,45,50,5,"Thứ 6,từ 13:00 đến 14:40,Ph C.A501,GV Tạ Quang Trung,17/01/25 <hr>Thứ 6,từ 15:00 đến 16:40,Ph C.A501,GV Tạ Quang Trung,17/01/25 <hr>Thứ 6,từ 13:00 đến 14:40,Ph C.A501,GV Tạ Quang Trung,14/02/25 đến 28/02/25<hr>Thứ 6,từ 15:00 đến 16:40,Ph C.A501,GV Tạ Quang Trung,14/02/25 đến 28/02/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.A501,GV Tạ Quang Trung,14/03/25 đến 25/04/25<hr>Thứ 6,từ 15:00 đến 16:40,Ph C.A501,GV Tạ Quang Trung,14/03/25 đến 25/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5596652726817340674,-5079974718158052239,859400,,,3,3.0,False,03,,DHA1231,['DHA1231'],['QDQK'],False,0,50,50,"Thứ 4,từ 13:00 đến 15:50,Ph 1.C305,GV Lê Đình Nghi,15/01/25 <hr>Thứ 4,từ 13:00 đến 15:50,Ph 1.C305,GV Lê Đình Nghi,12/02/25 đến 14/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6032106835304994918,-8397883927597089604,861301,,,3,3.0,False,03,,*,['*'],['LCLC'],False,180,180,0,"Thứ 5,từ 15:00 đến 17:30,Ph 1.B101,GV Phạm Đào Thịnh,09/01/25 đến 16/01/25<hr>Thứ 5,từ 15:00 đến 17:30,Ph 1.B101,GV Phạm Đào Thịnh,13/02/25 đến 27/03/25<hr>Thứ 6,từ 15:50 đến 17:30,Ph 1.B102,GV Phạm Đào Thịnh,10/01/25 đến 17/01/25<hr>Thứ 6,từ 15:50 đến 17:30,Ph 1.B102,GV Phạm Đào Thịnh,14/02/25 đến 28/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5697275882151712956,-8644191819404458350,861302,,,2,2.0,False,03,,*,['*'],['LCLC'],False,140,140,0,"Thứ 5,từ 13:00 đến 15:50,Ph 2.B304,GV Trần Thị Thanh Hoa,09/01/25 đến 16/01/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph 2.B304,GV Trần Thị Thanh Hoa,13/02/25 đến 03/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7902014893166403205,-8892658375647125532,861303,,,2,2.0,False,03,,*,['*'],['LCLC'],False,16,120,104,"Thứ 4,từ 09:50 đến 11:30,Ph 2.C006,GV Nguyễn Thị Hương Giang,15/01/25 <hr>Thứ 4,từ 09:50 đến 11:30,Ph 2.C006,GV Nguyễn Thị Hương Giang,12/02/25 đến 14/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5839011695908948357,-5977523754161625691,861304,,,2,2.0,False,03,,*,['*'],['LCLC'],False,120,120,0,"Thứ 6,từ 13:00 đến 14:40,Ph C.A313,GV Huỳnh Thị Kim Quyên,17/01/25 <hr>Thứ 6,từ 13:00 đến 14:40,Ph C.A313,GV Huỳnh Thị Kim Quyên,14/02/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7648808014419303970,-5805043930406764761,861305,,,2,2.0,False,03,,*,['*'],['LCLC'],False,141,141,0,"Thứ 4,từ 13:00 đến 14:40,Ph 1.B102,GV Mai Thúc Hiệp,15/01/25 <hr>Thứ 4,từ 13:00 đến 14:40,Ph 1.B102,GV Mai Thúc Hiệp,12/02/25 đến 14/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5239390513179597336,-8372923522388083063,862101,,                              ,1,1.0,False,03,,*,['*'],['QPTC'],False,40,40,0,"Thứ 3,từ 07:00 đến 09:50,Ph C.S_B01,GV Dương Ngọc Trường,24/12/24 đến 14/01/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph C.S_B01,GV Dương Ngọc Trường,11/02/25 đến 18/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-9172199040929523506,-5423741340684721198,862406,,,3,3.0,False,03,,*,['*'],['QPQP'],False,120,120,0,"Thứ 4,từ 07:00 đến 09:50,Ph C.A314,GV Đỗ Hữu Dự,08/01/25 đến 15/01/25<hr>Thứ 4,từ 07:00 đến 09:50,Ph C.A314,GV Đỗ Hữu Dự,12/02/25 đến 26/03/25<hr>Thứ 5,từ 15:50 đến 17:30,Ph C.HTC,GV Đỗ Hữu Dự,09/01/25 đến 16/01/25<hr>Thứ 5,từ 15:50 đến 17:30,Ph C.HTC,GV Đỗ Hữu Dự,13/02/25 đến 27/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5825452931022605437,-7258821658638708603,862407,,,2,2.0,False,03,,*,['*'],['QPQP'],False,119,121,2,"Thứ 6,từ 13:00 đến 15:50,Ph C.HTC,GV Đỗ Hữu Dự,10/01/25 đến 17/01/25<hr>Thứ 6,từ 13:00 đến 15:50,Ph C.HTC,GV Đỗ Hữu Dự,14/02/25 đến 04/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6937807038111912085,-8131662983224530554,863412,,,2,2.0,False,03,,*,['*'],['QG'],False,57,70,13,"Thứ 6,từ 09:50 đến 11:30,Ph C.B109,GV Hoàng Mạnh Khương,17/01/25 <hr>Thứ 6,từ 09:50 đến 11:30,Ph C.B109,GV Hoàng Mạnh Khương,14/02/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
